Date,Product ID,Store ID,Customer ID,Quantity,Unit Price,Discount,Revenue,Channel
2023-03-07,P090,S010,C0039,4,339.66,0.0,1358.64,Wholesale
2023-04-16,P066,S044,C0031,3,348.79,0.1,941.73,Online
2023-12-03,P020,S019,C0036,3,225.13,0.0,675.39,In-Store
2023-09-28,P041,S039,C0064,3,115.75,0.0,347.25,In-Store
2023-01-20,P067,S035,C0043,3,297.74,0.1,803.9,Wholesale
2023-01-04,P033,S031,C0059,4,100.82,0.15,342.79,Online
2023-04-01,P021,S012,C0046,5,490.73,0.15,2085.6,In-Store
2023-11-21,P085,S034,C0088,6,76.07,0.0,456.42,In-Store
2023-07-18,P094,S032,C0002,6,299.03,0.0,1794.18,Online
2023-11-07,P080,S045,C0098,4,165.57,0.0,662.28,In-Store
2023-05-27,P040,S035,C0001,5,405.23,0.0,2026.15,Wholesale
2023-08-08,P053,S042,C0072,2,190.85,0.0,381.7,In-Store
2023-09-21,P026,S030,C0004,6,217.29,0.1,1173.37,Online
2023-09-24,P090,S021,C0067,2,101.17,0.0,202.34,Wholesale
2023-11-15,P074,S015,C0066,2,139.94,0.15,237.9,In-Store
2023-04-04,P012,S032,C0007,2,387.88,0.0,775.76,In-Store
2023-09-06,P006,S025,C0015,7,168.33,0.0,1178.31,Online
2023-03-25,P022,S005,C0002,5,470.84,0.05,2236.49,Online
2023-05-27,P077,S016,C0058,2,154.4,0.0,308.8,In-Store
2023-08-05,P087,S015,C0026,3,448.68,0.0,1346.04,Online
2023-05-08,P045,S031,C0085,1,444.73,0.0,444.73,Wholesale
2023-07-30,P058,S050,C0043,3,472.59,0.05,1346.88,Online
2023-11-10,P096,S006,C0050,3,65.09,0.15,165.98,Online
2023-09-23,P045,S036,C0036,5,292.05,0.0,1460.25,In-Store
2023-12-20,P083,S034,C0099,2,289.3,0.15,491.81,In-Store
2023-06-11,P060,S016,C0044,5,239.29,0.0,1196.45,Online
2023-05-04,P041,S001,C0088,6,401.89,0.15,2049.64,In-Store
2023-08-27,P057,S007,C0036,2,39.91,0.1,71.84,Wholesale
2023-10-13,P021,S023,C0058,4,216.99,0.15,737.77,Wholesale
2023-05-18,P033,S022,C0079,4,273.74,0.05,1040.21,Wholesale
2023-10-28,P003,S003,C0047,3,498.53,0.1,1346.03,In-Store
2023-06-28,P057,S047,C0036,2,39.78,0.05,75.58,Online
2023-08-19,P048,S044,C0044,3,226.22,0.0,678.66,In-Store
2023-06-07,P081,S010,C0016,5,107.77,0.0,538.85,Wholesale
2023-06-07,P006,S047,C0032,7,195.13,0.1,1229.32,Wholesale
2023-05-01,P015,S030,C0049,3,332.8,0.0,998.4,In-Store
2023-11-15,P029,S034,C0020,3,435.01,0.0,1305.03,In-Store
2023-04-13,P034,S050,C0013,3,217.33,0.0,651.99,Online
2023-11-21,P094,S046,C0052,3,455.6,0.15,1161.78,In-Store
2023-08-21,P097,S005,C0004,7,350.92,0.05,2333.62,Online
2023-03-09,P043,S005,C0017,1,366.84,0.1,330.16,Online
2023-01-30,P052,S001,C0083,1,192.1,0.0,192.1,Wholesale
2023-12-14,P007,S003,C0075,1,314.51,0.05,298.78,In-Store
2023-07-26,P063,S015,C0075,1,440.34,0.0,440.34,In-Store
2023-11-12,P081,S039,C0034,3,155.14,0.05,442.15,Wholesale
2023-04-26,P047,S019,C0040,1,251.28,0.15,213.59,Online
2023-04-10,P037,S021,C0026,4,93.67,0.0,374.68,Wholesale
2023-08-16,P043,S039,C0019,9,448.07,0.1,3629.37,Online
2023-03-19,P055,S011,C0098,6,478.43,0.15,2439.99,Online
2023-08-29,P029,S046,C0068,4,391.77,0.15,1332.02,Wholesale
2023-04-18,P041,S045,C0050,5,292.52,0.0,1462.6,In-Store
2023-12-06,P055,S034,C0002,4,440.77,0.0,1763.08,In-Store
2023-02-13,P094,S034,C0012,5,423.05,0.0,2115.25,Online
2023-03-25,P039,S033,C0047,4,244.64,0.1,880.7,Online
2023-02-14,P082,S007,C0044,7,497.57,0.05,3308.84,Wholesale
2023-02-10,P003,S007,C0079,3,363.41,0.0,1090.23,Online
2023-01-07,P019,S014,C0006,5,218.63,0.0,1093.15,Online
2023-04-27,P030,S003,C0047,2,370.56,0.0,741.12,Online
2023-08-14,P053,S050,C0081,3,169.83,0.0,509.49,In-Store
2023-04-10,P062,S017,C0075,9,280.75,0.0,2526.75,Online
2023-03-28,P081,S007,C0005,6,58.04,0.0,348.24,Online
2023-09-23,P073,S045,C0088,3,252.62,0.15,644.18,In-Store
2023-06-18,P098,S027,C0012,5,408.14,0.15,1734.59,Online
2023-08-01,P060,S021,C0030,3,208.14,0.15,530.76,Wholesale
2023-09-13,P005,S013,C0088,6,113.87,0.0,683.22,In-Store
2023-03-17,P090,S009,C0020,2,477.82,0.05,907.86,Online
2023-07-14,P007,S016,C0088,4,65.25,0.0,261.0,In-Store
2023-01-26,P030,S019,C0021,5,24.98,0.0,124.9,Online
2023-05-26,P030,S036,C0095,2,164.99,0.15,280.48,Wholesale
2023-08-10,P086,S020,C0072,5,43.82,0.1,197.19,In-Store
2023-11-03,P002,S007,C0004,5,81.71,0.05,388.12,Wholesale
2023-10-08,P084,S004,C0069,5,417.87,0.15,1775.95,Wholesale
2023-10-04,P032,S009,C0006,6,474.24,0.05,2703.17,Wholesale
2023-05-29,P077,S029,C0013,3,356.47,0.15,909.0,In-Store
2023-09-21,P040,S019,C0057,1,444.38,0.1,399.94,Wholesale
2023-05-07,P100,S019,C0025,4,329.67,0.1,1186.81,In-Store
2023-09-20,P027,S044,C0048,2,300.95,0.0,601.9,Wholesale
2023-02-03,P064,S003,C0072,4,323.88,0.1,1165.97,Online
2023-10-05,P028,S048,C0039,4,311.98,0.15,1060.73,In-Store
2023-07-01,P043,S017,C0039,5,129.24,0.1,581.58,Online
2023-05-28,P082,S006,C0057,3,434.4,0.0,1303.2,Wholesale
2023-12-20,P089,S042,C0072,7,127.06,0.0,889.42,In-Store
2023-02-20,P038,S050,C0039,3,369.12,0.0,1107.36,Online
2023-11-11,P085,S025,C0057,3,445.01,0.15,1134.78,Wholesale
2023-05-25,P079,S050,C0037,2,342.15,0.0,684.3,Online
2023-03-17,P071,S006,C0062,3,105.67,0.0,317.01,Online
2023-08-26,P062,S003,C0091,3,34.53,0.15,88.05,Online
2023-10-01,P083,S003,C0012,6,361.62,0.05,2061.23,Wholesale
2023-06-11,P017,S039,C0031,3,330.18,0.15,841.96,Online
2023-11-22,P005,S016,C0040,2,451.29,0.05,857.45,Online
2023-12-23,P098,S016,C0077,5,53.31,0.05,253.22,Wholesale
2023-11-30,P056,S028,C0003,3,52.99,0.0,158.97,In-Store
2023-06-20,P083,S005,C0066,4,298.94,0.0,1195.76,In-Store
2023-12-22,P100,S016,C0062,6,340.82,0.05,1942.67,Wholesale
2023-01-14,P024,S005,C0076,4,338.24,0.15,1150.02,Online
2023-12-19,P032,S017,C0097,6,495.22,0.0,2971.32,In-Store
2023-01-01,P094,S003,C0003,5,490.86,0.0,2454.3,In-Store
2023-04-26,P055,S011,C0053,3,253.78,0.05,723.27,Online
2023-06-16,P093,S040,C0061,4,219.91,0.0,879.64,Wholesale
2023-04-07,P013,S017,C0066,2,394.43,0.1,709.97,In-Store
2023-07-23,P026,S047,C0073,4,395.07,0.0,1580.28,Wholesale
2023-07-14,P090,S035,C0064,1,203.62,0.0,203.62,Online
2023-04-13,P091,S039,C0027,5,348.11,0.05,1653.52,In-Store
2023-04-03,P073,S045,C0040,1,492.59,0.0,492.59,Wholesale
2023-06-12,P092,S003,C0025,5,386.9,0.0,1934.5,Wholesale
2023-09-15,P034,S012,C0017,7,406.86,0.0,2848.02,In-Store
2023-01-03,P027,S004,C0057,5,281.33,0.1,1265.98,Online
2023-04-09,P080,S027,C0100,5,479.4,0.0,2397.0,Wholesale
2023-07-30,P032,S030,C0027,3,479.33,0.0,1437.99,In-Store
2023-08-25,P053,S013,C0022,3,377.03,0.1,1017.98,Wholesale
2023-04-27,P075,S012,C0089,1,116.02,0.05,110.22,In-Store
2023-04-18,P082,S044,C0072,3,241.44,0.0,724.32,Online
2023-09-27,P045,S036,C0022,8,220.32,0.15,1498.18,In-Store
2023-12-03,P015,S035,C0056,3,31.57,0.15,80.5,In-Store
2023-11-04,P017,S031,C0033,6,366.9,0.05,2091.33,In-Store
2023-11-18,P025,S025,C0047,5,195.17,0.15,829.47,Wholesale
2023-11-28,P040,S029,C0018,3,263.84,0.0,791.52,In-Store
2023-03-07,P020,S018,C0019,2,165.59,0.05,314.62,Wholesale
2023-06-10,P070,S041,C0025,2,464.02,0.0,928.04,In-Store
2023-11-10,P077,S010,C0042,2,114.13,0.05,216.85,In-Store
2023-04-29,P064,S035,C0087,5,349.82,0.0,1749.1,Wholesale
2023-04-02,P015,S050,C0057,4,311.59,0.0,1246.36,Wholesale
2023-05-31,P077,S030,C0034,4,428.04,0.05,1626.55,Online
2023-08-16,P002,S014,C0007,9,72.33,0.15,553.32,Online
2023-10-02,P096,S026,C0068,5,454.76,0.0,2273.8,Online
2023-08-11,P093,S049,C0100,5,130.66,0.0,653.3,In-Store
2023-08-02,P076,S048,C0043,3,320.25,0.0,960.75,In-Store
2023-04-02,P074,S042,C0025,3,462.22,0.0,1386.66,Online
2023-03-31,P098,S049,C0058,4,438.46,0.05,1666.15,In-Store
2023-07-23,P003,S041,C0083,4,270.86,0.0,1083.44,Wholesale
2023-12-10,P035,S036,C0097,3,231.74,0.0,695.22,Wholesale
2023-04-12,P010,S041,C0032,4,324.12,0.15,1102.01,Wholesale
2023-08-13,P030,S002,C0049,4,225.44,0.0,901.76,Wholesale
2023-02-26,P055,S038,C0002,5,413.45,0.15,1757.16,Wholesale
2023-09-09,P056,S003,C0011,1,475.76,0.0,475.76,In-Store
2023-07-21,P071,S033,C0033,5,282.78,0.1,1272.51,In-Store
2023-10-11,P083,S037,C0097,3,454.47,0.0,1363.41,Wholesale
2023-12-07,P056,S028,C0065,5,142.14,0.0,710.7,Online
2023-02-24,P065,S049,C0037,5,394.66,0.0,1973.3,Online
2023-10-28,P029,S045,C0075,3,329.27,0.1,889.03,Wholesale
2023-07-20,P018,S022,C0034,2,118.21,0.05,224.6,Wholesale
2023-07-30,P007,S007,C0069,5,287.79,0.0,1438.95,Online
2023-07-23,P051,S033,C0011,4,382.02,0.0,1528.08,Wholesale
2023-01-27,P023,S026,C0068,3,443.27,0.1,1196.83,Online
2023-10-12,P029,S033,C0022,1,350.48,0.0,350.48,Online
2023-08-27,P005,S036,C0026,7,394.54,0.15,2347.51,In-Store
2023-10-23,P057,S019,C0037,2,53.12,0.1,95.62,Wholesale
2023-08-12,P027,S009,C0100,5,78.56,0.0,392.8,In-Store
2023-04-03,P018,S031,C0086,3,29.73,0.0,89.19,In-Store
2023-09-10,P056,S039,C0055,2,372.61,0.0,745.22,In-Store
2023-07-14,P006,S008,C0018,4,296.31,0.0,1185.24,Wholesale
2023-01-16,P080,S030,C0025,3,59.35,0.0,178.05,In-Store
2023-01-10,P004,S008,C0092,5,431.92,0.0,2159.6,Wholesale
2023-12-24,P093,S044,C0082,6,318.5,0.0,1911.0,Online
2023-06-27,P060,S016,C0026,4,414.51,0.0,1658.04,Wholesale
2023-10-28,P002,S049,C0074,5,44.12,0.0,220.6,In-Store
2023-12-04,P058,S008,C0065,5,89.63,0.15,380.93,Wholesale
2023-09-25,P001,S011,C0002,4,213.02,0.0,852.08,Online
2023-03-06,P099,S039,C0076,4,215.11,0.0,860.44,Wholesale
2023-02-04,P010,S047,C0071,5,67.82,0.05,322.14,In-Store
2023-03-16,P095,S030,C0043,3,271.03,0.15,691.13,In-Store
2023-11-16,P092,S011,C0050,5,237.29,0.0,1186.45,In-Store
2023-03-26,P017,S023,C0058,3,145.78,0.15,371.74,Wholesale
2023-03-13,P069,S029,C0029,4,117.34,0.1,422.42,In-Store
2023-07-19,P054,S027,C0095,11,150.09,0.0,1650.99,Online
2023-04-01,P070,S035,C0079,3,380.69,0.05,1084.97,In-Store
2023-05-28,P002,S025,C0079,3,227.52,0.05,648.43,Online
2023-10-30,P073,S027,C0090,4,261.22,0.1,940.39,Wholesale
2023-04-09,P052,S004,C0019,3,367.83,0.0,1103.49,Online
2023-12-09,P048,S008,C0040,4,68.74,0.15,233.72,Wholesale
2023-11-01,P085,S005,C0044,2,327.77,0.05,622.76,Wholesale
2023-09-21,P009,S014,C0016,4,78.63,0.0,314.52,In-Store
2023-02-19,P043,S042,C0066,3,45.36,0.0,136.08,Online
2023-06-12,P083,S032,C0024,8,267.33,0.0,2138.64,In-Store
2023-11-10,P092,S047,C0061,7,400.04,0.0,2800.28,In-Store
2023-09-12,P100,S022,C0034,3,456.25,0.05,1300.31,In-Store
2023-06-04,P014,S029,C0034,7,399.1,0.1,2514.33,In-Store
2023-12-30,P092,S045,C0037,2,383.69,0.1,690.64,In-Store
2023-09-21,P042,S003,C0089,4,263.67,0.0,1054.68,Online
2023-09-02,P009,S022,C0041,4,443.91,0.05,1686.86,Online
2023-07-30,P092,S028,C0095,4,354.34,0.0,1417.36,Online
2023-08-11,P034,S014,C0095,2,448.51,0.15,762.47,In-Store
2023-06-08,P079,S048,C0039,1,210.91,0.0,210.91,In-Store
2023-03-23,P026,S034,C0010,4,359.57,0.0,1438.28,Online
2023-09-17,P045,S015,C0053,3,23.79,0.0,71.37,Wholesale
2023-09-13,P065,S001,C0051,4,72.69,0.15,247.15,Online
2023-12-23,P071,S009,C0046,3,161.56,0.1,436.21,Online
2023-08-17,P086,S038,C0014,3,273.46,0.0,820.38,Wholesale
2023-01-26,P094,S027,C0066,4,157.06,0.0,628.24,Wholesale
2023-05-28,P090,S035,C0013,6,52.24,0.15,266.42,In-Store
2023-05-10,P003,S021,C0088,5,330.0,0.1,1485.0,Wholesale
2023-05-13,P071,S013,C0018,5,248.22,0.1,1116.99,Online
2023-10-22,P066,S007,C0039,2,400.5,0.0,801.0,Online
2023-01-27,P010,S031,C0053,3,369.25,0.0,1107.75,Wholesale
2023-06-21,P078,S017,C0092,2,325.33,0.0,650.66,Wholesale
2023-04-26,P027,S042,C0030,3,22.9,0.05,65.26,In-Store
2023-09-19,P059,S007,C0084,4,256.03,0.05,972.91,Online
2023-04-16,P078,S038,C0097,2,244.44,0.0,488.88,Online
2023-08-25,P005,S004,C0080,5,311.83,0.0,1559.15,In-Store
2023-06-26,P073,S046,C0080,3,21.47,0.0,64.41,Online
2023-10-07,P043,S002,C0085,3,497.84,0.0,1493.52,Wholesale
2023-12-15,P055,S011,C0054,3,99.61,0.1,268.95,Wholesale
2023-05-01,P067,S043,C0017,4,334.05,0.0,1336.2,In-Store
2023-05-29,P049,S012,C0006,2,22.66,0.1,40.79,In-Store
2023-09-10,P088,S007,C0054,4,161.54,0.15,549.24,In-Store
2023-08-06,P024,S043,C0031,8,245.7,0.0,1965.6,Wholesale
2023-10-24,P077,S016,C0029,4,497.77,0.0,1991.08,Online
2023-04-10,P048,S009,C0014,3,437.45,0.0,1312.35,Wholesale
2023-10-20,P064,S006,C0038,3,168.07,0.05,479.0,In-Store
2023-06-25,P069,S046,C0004,2,471.52,0.05,895.89,Wholesale
2023-02-10,P084,S037,C0054,2,354.77,0.05,674.06,Online
2023-10-20,P004,S022,C0011,9,248.47,0.0,2236.23,Online
2023-08-05,P019,S046,C0057,4,234.7,0.0,938.8,In-Store
2023-01-31,P028,S042,C0002,7,187.32,0.0,1311.24,Online
2023-01-17,P050,S044,C0062,4,391.4,0.0,1565.6,In-Store
2023-10-30,P059,S048,C0025,3,271.94,0.0,815.82,Online
2023-06-14,P025,S030,C0071,3,281.89,0.0,845.67,Online
2023-04-23,P095,S014,C0033,5,414.67,0.0,2073.35,Wholesale
2023-03-16,P084,S030,C0016,5,153.71,0.0,768.55,Wholesale
2023-09-28,P029,S041,C0065,1,184.05,0.0,184.05,Online
2023-03-07,P003,S033,C0001,4,275.79,0.0,1103.16,Wholesale
2023-06-20,P002,S018,C0069,5,469.46,0.1,2112.57,Online
2023-02-09,P035,S004,C0095,3,433.75,0.0,1301.25,Online
2023-11-28,P062,S027,C0035,3,213.33,0.15,543.99,Wholesale
2023-01-04,P053,S013,C0025,4,64.08,0.0,256.32,In-Store
2023-11-07,P045,S044,C0011,7,285.81,0.0,2000.67,In-Store
2023-07-16,P023,S045,C0021,2,25.13,0.0,50.26,Wholesale
2023-08-12,P004,S024,C0091,4,144.19,0.1,519.08,Online
2023-03-01,P039,S025,C0079,3,317.31,0.0,951.93,Online
2023-07-28,P028,S030,C0056,9,27.98,0.0,251.82,In-Store
2023-11-01,P045,S011,C0003,2,243.05,0.05,461.8,Online
2023-05-20,P039,S005,C0004,5,85.81,0.15,364.69,Wholesale
2023-10-07,P078,S017,C0064,5,179.62,0.15,763.38,Online
2023-02-19,P008,S032,C0089,4,206.54,0.0,826.16,In-Store
2023-03-02,P012,S049,C0019,4,211.95,0.0,847.8,Online
2023-03-02,P006,S016,C0090,4,69.91,0.0,279.64,Wholesale
2023-03-18,P009,S011,C0091,6,265.71,0.05,1514.55,Wholesale
2023-11-30,P091,S031,C0028,5,434.03,0.0,2170.15,Online
2023-07-03,P060,S023,C0053,3,237.43,0.15,605.45,Wholesale
2023-07-05,P082,S004,C0004,2,437.46,0.15,743.68,In-Store
2023-06-23,P067,S006,C0047,7,371.78,0.05,2472.34,Online
2023-12-22,P012,S042,C0077,5,416.63,0.0,2083.15,Wholesale
2023-08-09,P022,S017,C0026,3,54.99,0.1,148.47,In-Store
2023-10-31,P088,S018,C0009,4,68.75,0.1,247.5,Wholesale
2023-01-10,P069,S012,C0016,4,83.36,0.0,333.44,Wholesale
2023-06-01,P075,S039,C0033,4,160.38,0.0,641.52,Wholesale
2023-07-02,P030,S029,C0097,2,87.57,0.0,175.14,In-Store
2023-06-30,P080,S003,C0076,2,80.6,0.0,161.2,Online
2023-03-12,P042,S021,C0090,4,104.52,0.0,418.08,Online
2023-10-03,P097,S011,C0056,5,82.47,0.0,412.35,In-Store
2023-10-05,P003,S034,C0065,6,295.17,0.0,1771.02,Wholesale
2023-05-31,P050,S047,C0041,3,168.98,0.0,506.94,Wholesale
2023-08-30,P039,S008,C0009,1,76.77,0.0,76.77,Online
2023-02-05,P089,S036,C0083,5,207.14,0.1,932.13,In-Store
2023-12-27,P035,S044,C0041,3,363.79,0.0,1091.37,Wholesale
2023-09-28,P078,S036,C0053,6,218.38,0.0,1310.28,In-Store
2023-09-14,P094,S049,C0008,5,438.45,0.05,2082.64,Wholesale
2023-06-19,P096,S010,C0035,3,202.61,0.1,547.05,Online
2023-03-20,P099,S008,C0091,5,122.98,0.0,614.9,Wholesale
2023-02-15,P083,S033,C0031,7,385.12,0.1,2426.26,Wholesale
2023-08-13,P025,S041,C0063,1,119.67,0.0,119.67,Wholesale
2023-09-06,P019,S026,C0031,6,263.62,0.05,1502.63,In-Store
2023-07-01,P022,S048,C0003,2,231.58,0.05,440.0,In-Store
2023-08-04,P021,S037,C0048,9,164.77,0.0,1482.93,Online
2023-06-13,P079,S002,C0020,1,378.47,0.1,340.62,Wholesale
2023-06-13,P041,S017,C0007,2,290.15,0.1,522.27,Wholesale
2023-04-16,P023,S044,C0083,5,489.61,0.0,2448.05,Wholesale
2023-07-02,P084,S035,C0082,3,152.83,0.0,458.49,Wholesale
2023-10-06,P076,S010,C0077,5,33.67,0.0,168.35,Online
2023-12-03,P097,S027,C0045,3,362.88,0.1,979.78,Online
2023-12-31,P067,S026,C0019,2,364.89,0.0,729.78,In-Store
2023-02-10,P082,S026,C0059,3,444.74,0.0,1334.22,Wholesale
2023-06-04,P048,S009,C0038,3,168.15,0.0,504.45,In-Store
2023-08-21,P078,S002,C0022,7,152.75,0.0,1069.25,Wholesale
2023-08-06,P083,S023,C0095,5,406.25,0.0,2031.25,Online
2023-09-21,P096,S014,C0042,3,487.36,0.1,1315.87,Wholesale
2023-09-15,P004,S043,C0089,1,439.41,0.0,439.41,Online
2023-07-11,P096,S017,C0099,5,370.79,0.0,1853.95,Wholesale
2023-04-04,P086,S044,C0088,1,456.94,0.0,456.94,Wholesale
2023-10-18,P038,S042,C0035,3,142.27,0.1,384.13,In-Store
2023-09-14,P054,S037,C0060,2,283.47,0.0,566.94,Online
2023-02-26,P003,S050,C0049,2,124.92,0.0,249.84,Online
2023-09-15,P009,S034,C0030,1,168.93,0.1,152.04,In-Store
2023-11-07,P050,S008,C0043,5,401.26,0.15,1705.36,In-Store
2023-01-28,P031,S010,C0066,3,390.49,0.0,1171.47,Wholesale
2023-05-05,P029,S047,C0070,9,258.99,0.0,2330.91,Online
2023-12-12,P017,S029,C0079,3,146.03,0.15,372.38,In-Store
2023-03-06,P059,S050,C0081,6,255.08,0.0,1530.48,Online
2023-09-14,P029,S011,C0026,4,368.25,0.05,1399.35,In-Store
2023-04-26,P089,S041,C0004,4,137.44,0.1,494.78,Online
2023-03-03,P084,S008,C0035,4,423.99,0.1,1526.36,In-Store
2023-11-14,P031,S034,C0048,3,286.41,0.1,773.31,Wholesale
2023-05-01,P017,S001,C0007,4,98.38,0.0,393.52,Wholesale
2023-06-11,P097,S018,C0060,7,92.84,0.0,649.88,Wholesale
2023-07-16,P025,S045,C0065,2,259.56,0.0,519.12,Online
2023-07-24,P017,S049,C0097,6,276.01,0.05,1573.26,In-Store
2023-08-24,P077,S020,C0031,3,459.75,0.1,1241.33,In-Store
2023-03-05,P019,S016,C0002,1,117.39,0.1,105.65,Wholesale
2023-04-04,P090,S042,C0018,3,249.09,0.0,747.27,In-Store
2023-04-10,P038,S019,C0009,6,151.13,0.0,906.78,In-Store
2023-12-30,P062,S029,C0022,7,494.04,0.15,2939.54,In-Store
2023-04-28,P086,S017,C0079,4,112.3,0.0,449.2,In-Store
2023-07-23,P002,S016,C0022,8,20.24,0.05,153.82,In-Store
2023-10-23,P066,S006,C0025,5,97.68,0.0,488.4,Wholesale
2023-02-19,P024,S022,C0060,4,282.96,0.1,1018.66,Wholesale
2023-05-30,P040,S011,C0018,6,486.48,0.05,2772.94,Wholesale
2023-02-14,P063,S042,C0053,4,253.96,0.05,965.05,Online
2023-03-03,P091,S046,C0060,3,187.27,0.0,561.81,Wholesale
2023-09-23,P088,S022,C0069,2,259.39,0.1,466.9,Online
2023-06-26,P026,S010,C0090,3,375.98,0.1,1015.15,Online
2023-03-22,P052,S045,C0058,3,56.37,0.15,143.74,In-Store
2023-06-04,P032,S001,C0017,4,360.0,0.0,1440.0,Online
2023-02-03,P007,S012,C0055,4,436.38,0.1,1570.97,In-Store
2023-02-10,P028,S032,C0021,3,427.8,0.0,1283.4,Online
2023-09-04,P083,S003,C0012,4,482.25,0.15,1639.65,In-Store
2023-09-14,P049,S042,C0075,2,492.81,0.15,837.78,Online
2023-02-22,P010,S020,C0089,3,327.31,0.0,981.93,In-Store
2023-04-20,P073,S043,C0034,3,96.71,0.15,246.61,Wholesale
2023-04-16,P076,S029,C0033,6,192.63,0.1,1040.2,In-Store
2023-10-03,P025,S001,C0047,5,131.57,0.0,657.85,In-Store
2023-08-11,P039,S043,C0034,4,228.26,0.1,821.74,Wholesale
2023-09-17,P095,S050,C0002,4,80.99,0.0,323.96,In-Store
2023-06-20,P075,S049,C0008,3,406.2,0.05,1157.67,In-Store
2023-10-13,P008,S022,C0025,6,417.75,0.1,2255.85,In-Store
2023-06-01,P091,S033,C0070,5,222.72,0.0,1113.6,Online
2023-08-03,P013,S049,C0010,3,184.72,0.15,471.04,Online
2023-10-11,P034,S047,C0009,2,392.72,0.1,706.9,In-Store
2023-11-14,P087,S034,C0094,3,436.64,0.05,1244.42,Online
2023-10-21,P074,S018,C0027,3,199.71,0.1,539.22,Online
2023-11-24,P024,S045,C0030,6,31.67,0.1,171.02,Online
2023-06-29,P077,S042,C0007,3,24.82,0.15,63.29,In-Store
2023-07-23,P040,S012,C0098,5,325.04,0.15,1381.42,In-Store
2023-10-25,P056,S050,C0043,6,163.94,0.0,983.64,In-Store
2023-06-10,P065,S004,C0013,2,422.54,0.05,802.83,In-Store
2023-09-04,P038,S047,C0047,6,340.14,0.1,1836.76,Wholesale
2023-06-30,P022,S030,C0097,5,84.76,0.05,402.61,Online
2023-05-10,P050,S043,C0080,6,415.98,0.15,2121.5,In-Store
2023-10-09,P082,S011,C0022,3,327.35,0.0,982.05,Wholesale
2023-07-21,P084,S029,C0097,3,399.78,0.0,1199.34,In-Store
2023-11-18,P045,S004,C0049,6,35.16,0.0,210.96,In-Store
2023-03-15,P032,S008,C0056,4,205.13,0.1,738.47,Online
2023-01-28,P099,S044,C0080,6,176.37,0.0,1058.22,In-Store
2023-02-18,P024,S040,C0043,2,495.9,0.0,991.8,In-Store
2023-06-09,P018,S048,C0004,3,370.18,0.0,1110.54,In-Store
2023-08-07,P006,S036,C0043,5,481.59,0.15,2046.76,Wholesale
2023-10-07,P018,S029,C0055,5,294.56,0.1,1325.52,In-Store
2023-03-01,P007,S025,C0060,4,118.11,0.05,448.82,Wholesale
2023-07-07,P027,S046,C0094,1,125.54,0.05,119.26,Online
2023-06-26,P075,S018,C0093,1,395.98,0.05,376.18,In-Store
2023-02-22,P044,S043,C0001,5,432.43,0.0,2162.15,Wholesale
2023-01-14,P048,S019,C0017,7,208.02,0.05,1383.33,Wholesale
2023-05-08,P078,S034,C0055,7,219.27,0.0,1534.89,Online
2023-09-27,P038,S043,C0088,4,279.1,0.1,1004.76,Online
2023-01-10,P032,S038,C0084,4,405.69,0.0,1622.76,In-Store
2023-06-25,P029,S031,C0053,2,184.84,0.0,369.68,In-Store
2023-08-11,P056,S038,C0092,3,333.55,0.0,1000.65,Wholesale
2023-02-16,P071,S044,C0027,5,408.49,0.0,2042.45,In-Store
2023-08-08,P012,S009,C0027,3,157.53,0.1,425.33,Wholesale
2023-05-13,P072,S040,C0001,5,494.14,0.05,2347.16,In-Store
2023-09-22,P087,S050,C0015,7,401.48,0.0,2810.36,Online
2023-11-26,P098,S001,C0075,5,474.85,0.0,2374.25,In-Store
2023-08-06,P049,S014,C0008,1,393.38,0.1,354.04,Online
2023-09-29,P058,S037,C0001,6,20.72,0.0,124.32,Wholesale
2023-08-05,P075,S001,C0096,3,425.64,0.05,1213.07,In-Store
2023-10-28,P001,S046,C0021,4,55.89,0.0,223.56,In-Store
2023-06-27,P011,S013,C0001,4,487.4,0.0,1949.6,In-Store
2023-01-11,P075,S036,C0023,3,210.44,0.1,568.19,In-Store
2023-06-20,P092,S007,C0085,4,175.0,0.0,700.0,Wholesale
2023-03-04,P085,S038,C0086,2,373.24,0.15,634.51,Wholesale
2023-01-16,P060,S038,C0062,3,436.12,0.0,1308.36,In-Store
2023-05-05,P080,S025,C0008,4,174.57,0.0,698.28,Wholesale
2023-06-03,P037,S020,C0058,4,65.62,0.0,262.48,In-Store
2023-06-24,P023,S042,C0051,4,460.84,0.1,1659.02,In-Store
2023-05-01,P087,S039,C0021,3,395.99,0.15,1009.77,In-Store
2023-03-19,P073,S027,C0037,3,48.35,0.0,145.05,Wholesale
2023-03-31,P044,S039,C0031,1,231.78,0.1,208.6,Wholesale
2023-05-11,P074,S045,C0043,4,222.59,0.05,845.84,Online
2023-03-06,P061,S002,C0094,4,374.35,0.0,1497.4,In-Store
2023-05-05,P052,S035,C0077,4,231.37,0.0,925.48,Online
2023-05-02,P044,S027,C0031,3,230.57,0.1,622.54,Online
2023-02-11,P062,S050,C0054,5,204.81,0.15,870.44,Wholesale
2023-12-26,P035,S019,C0019,7,261.93,0.05,1741.83,Online
2023-07-27,P067,S024,C0100,4,366.82,0.05,1393.92,In-Store
2023-09-24,P043,S044,C0011,3,22.49,0.0,67.47,Online
2023-04-19,P034,S031,C0005,4,487.41,0.15,1657.19,Wholesale
2023-01-30,P084,S001,C0056,3,369.29,0.05,1052.48,Online
